"ITEM NAME","CAT","TYPE","MAJOR RCP","MINOR RCP","GAME-SPECIFIC TAGS","MOD-SPECIFIC TAGS","MOD-SPECIFIC TAGS","COLOR TAG"
"{{ModId}}_ArtemisiaMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mead",,
"{{ModId}}_ArtemisiaNectar",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","nectar_item","raffadax_distillation",,
"{{ModId}}_ArtemisiaPetals",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","flower_petals","raffadax_milled_item",,
"{{ModId}}_ArtemisiaPortMead",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_port_mead",,
"{{ModId}}_ArtemisiaPortWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_port_wine",,
"{{ModId}}_ArtemisiaPowder",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_milled_item",,
"{{ModId}}_ArtemisiaPuree",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","puree_item","raffadax_puree",,
"{{ModId}}_ArtemisiaTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_ArtemisiaWater",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_ArtemisiaWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_wine",,
"{{ModId}}_ArtichokeJuice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_AsiagoCheese",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","cheese_item","raffadax_cheese",,
"{{ModId}}_Asparagus",-75,"Vegetable","raffadax_object","raffadax_crops_object",,,,"color_green"
"{{ModId}}_AsparagusJuice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_AsphodelWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mythic_item","raffadax_wine",
"{{ModId}}_Asterina",-81,"Forage","raffadax_object","raffadax_artisan_object","category_sell_at_fish_shop, forage_item, forage_item_beach","raffadax_beach_forage",,"color_purple"
"{{ModId}}_AstralHoney",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","honey_item, mythic_honey","raffadax_mythic_item","raffadax_flow_honey",
"{{ModId}}_AstralHoneyJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_mythic_item","raffadax_preserves",
"{{ModId}}_AstralKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_mythic_item","raffadax_kombucha",
"{{ModId}}_AstralTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_AstralTeaLeaf",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_leaf","raffadax_tea_leaf",,
"{{ModId}}_AureolinFabric",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","cloth_item","raffadax_mythic_item","raffadax_cloth_item",
"{{ModId}}_AuricPowder",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_mythic_item","raffadax_milled_item",
"{{ModId}}_AuroraBrandy",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mythic_item","raffadax_brandy",
"{{ModId}}_AuroraChampagne",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mythic_item","raffadax_sparkling_wine",
"{{ModId}}_AuroraFabric",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","cloth_item","raffadax_mythic_item","raffadax_cloth_item",
"{{ModId}}_AuroraKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_mythic_item","raffadax_kombucha",
"{{ModId}}_AuroraPowder",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_mythic_item","raffadax_milled_item",
"{{ModId}}_AuroraTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_mythic_item","raffadax_tea",
"{{ModId}}_AuroraWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mythic_item","raffadax_wine",
"{{ModId}}_AutumnSpice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","perfume_item","raffadax_fragrance",,
"{{ModId}}_AvalonTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_mythic_item","raffadax_tea",
"{{ModId}}_Avocado",-79,"Fruit","raffadax_object","raffadax_fruittrees_object",,,,"color_dark_green"
"{{ModId}}_AvocadoJuice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_AvocadoMayonnaise",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","mayo_item","raffadax_mayonnaise",,
"{{ModId}}_AvocadoOil",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","oil_item","raffadax_oil_item",,
"{{ModId}}_Ayahuasca",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object",,"raffadax_mythic_item","raffadax_beverage",
"{{ModId}}_Azoth",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_mythic_item","raffadax_milled_item",
"{{ModId}}_AzureLambic",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_ale_item",,
"{{ModId}}_AzureMeadows",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","perfume_item","raffadax_fragrance",,
"{{ModId}}_AzureSpice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","perfume_item","raffadax_fragrance",,
"{{ModId}}_B.linens",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","live_culture","raffadax_production_component",,
"{{ModId}}_BabyCorn",-75,"Vegetable","raffadax_object","raffadax_crops_object",,,,"color_yellow"
"{{ModId}}_BabyCornJuice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_BacteriaCulture",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","live_culture","raffadax_production_component",,
"{{ModId}}_BadLuckPowder",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_mythic_item","raffadax_milled_item",
"{{ModId}}_BadLuckTonic",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","elixir_item","raffadax_mythic_item","raffadax_distillation",
"{{ModId}}_BadMoon",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","perfume_item","raffadax_fragrance",,
"{{ModId}}_BaharatSeasoning",-7,"Cooking","raffadax_object","raffadax_artisan_object, 
raffadax_cooked_object","seasoning_mix","raffadax_cooking",,
"{{ModId}}_Bahidaj",-79,"Fruit","raffadax_object","raffadax_fruittrees_object",,,,"color_yellow_green"
"{{ModId}}_BahidajBrandy",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_brandy",,
"{{ModId}}_BahidajJam",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_BahidajJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_BahidajJuice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_BahidajLiqueur",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_BahidajPortWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_port_wine",,
"{{ModId}}_BahidajPreserves",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_BahidajPuree",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","puree_item","raffadax_puree",,
"{{ModId}}_BahidajSeed",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object",,"raffadax_milled_item",,
"{{ModId}}_BahidajSeeds",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object",,"raffadax_milled_item",,
"{{ModId}}_BahidajWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_wine",,
"{{ModId}}_BakingPowder",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_baking_component",,
"{{ModId}}_BakingSoda",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_baking_component",,
"{{ModId}}_BalsamicVinaigrette",-7,"Cooking","raffadax_object","raffadax_artisan_object, 
raffadax_cooked_object","salad_dressing","raffadax_cooking",,
"{{ModId}}_BalsamicVinegar",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","vinegar_item","raffadax_cooking_component",,
"{{ModId}}_BambooExtract",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","extract_item","raffadax_juice_item",,
"{{ModId}}_BambooKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_BambooTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_BananaBrandy",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_brandy",,
"{{ModId}}_BananaChips",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object",,"raffadax_food_item",,
"{{ModId}}_BananaCompote",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_BananaJam",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_BananaJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_BananaJuice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_BananaPortWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_port_wine",,
"{{ModId}}_BananaPuree",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","puree_item","raffadax_puree",,
"{{ModId}}_BananaWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_wine",,
"{{ModId}}_Baobab",-79,"Fruit","raffadax_object","raffadax_fruittrees_object",,,,"color_brown"
"{{ModId}}_BaobabBrandy",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_brandy",,
"{{ModId}}_BaobabButter",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","butter_item","raffadax_puree",,
"{{ModId}}_BaobabCompote",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_BaobabJam",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_BaobabJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_BaobabJuice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_BaobabKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_BaobabLiqueur",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_BaobabPortWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_port_wine",,
"{{ModId}}_BaobabPowder",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_milled_item",,
"{{ModId}}_BaobabTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_BaobabWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_wine",,
"{{ModId}}_BarbecueChips",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object",,"raffadax_food_item",,
"{{ModId}}_BarbecueSauce",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","sauce_item","raffadax_cooking_component",,
"{{ModId}}_Barenjager",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_BarleyFlour",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","flour_item","raffadax_baking_component",,
"{{ModId}}_BarleyKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_BarleyTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_Basil",-81,"Forage","raffadax_object","raffadax_crops_object","herb_item",,,"color_green"
"{{ModId}}_BasilExtract",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","extract_item","raffadax_juice_item",,
"{{ModId}}_BasilFlakes",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object",,"raffadax_milled_item",,
"{{ModId}}_BasilJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_BasilKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_BasilLiqueur",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_BasilSeed",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object",,"raffadax_milled_item",,
"{{ModId}}_BasilTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_BayLaurelExtract",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","extract_item","raffadax_juice_item",,
"{{ModId}}_BayLeaf",-81,"Forage","raffadax_object","raffadax_fruittrees_object","herb_item",,,"color_green"
"{{ModId}}_BayLeafJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_BayLeafKombucha",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","kombucha_item","raffadax_kombucha",,
"{{ModId}}_BayLeafPowder",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_milled_item",,
"{{ModId}}_BayLeafTea",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","tea_item","raffadax_tea",,
"{{ModId}}_BayLeaves",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object",,"raffadax_milled_item",,
"{{ModId}}_BeachGlass",-81,"Forage","raffadax_object","raffadax_artisan_object","category_sell_at_fish_shop, forage_item, forage_item_beach","raffadax_beach_forage",,"color_light_cyan"
"{{ModId}}_Bearberry",-79,"Fruit","raffadax_object","raffadax_fruittrees_object",,"raffadax_enchanted_item",,"color_dark_blue"
"{{ModId}}_BearberryBrandy",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_enchanted_item","raffadax_brandy",
"{{ModId}}_BearberryCompote",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_enchanted_item","raffadax_preserves",
"{{ModId}}_BearberryJam",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_enchanted_item","raffadax_preserves",
"{{ModId}}_BearberryJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_enchanted_item","raffadax_preserves",
"{{ModId}}_BearberryJuice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_enchanted_item","raffadax_juice_item",
"{{ModId}}_BearberryPortWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_enchanted_item","raffadax_port_wine",
"{{ModId}}_BearberryPuree",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","puree_item","raffadax_enchanted_item","raffadax_puree",
"{{ModId}}_BearberryWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_enchanted_item","raffadax_wine",
"{{ModId}}_BearClaw",-81,"Forage","raffadax_object","raffadax_artisan_object","category_sell_at_pierres_and_marnies, forage_item","raffadax_nature_forage",,"color_black"
"{{ModId}}_BearTonic",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","elixir_item","raffadax_enchanted_item","raffadax_distillation",
"{{ModId}}_BeeHive",-81,"Forage","raffadax_object","raffadax_artisan_object","category_sell_at_pierres_and_marnies, forage_item","raffadax_nature_forage",,"color_brown"
"{{ModId}}_Beeswax",-16,"Resource","raffadax_object","raffadax_artisan_object",,"raffadax_resources",,"color_sand"
"{{ModId}}_BeetJuice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_BerbereSeasoning",-7,"Cooking","raffadax_object","raffadax_artisan_object, 
raffadax_cooked_object","seasoning_mix","raffadax_cooking",,
"{{ModId}}_BergamotBitters",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_BergamotBrandy",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_brandy",,
"{{ModId}}_BergamotExtract",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","extract_item","raffadax_juice_item",,
"{{ModId}}_BergamotJam",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_BergamotJelly",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_BergamotLiqueur",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_liquor",,
"{{ModId}}_BergamotOrange",-79,"Fruit","raffadax_object","raffadax_fruittrees_object",,,,"color_orange"
"{{ModId}}_BergamotOrangeCurd",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","puree_item","raffadax_puree",,
"{{ModId}}_BergamotOrangeJuice",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","juice_item","raffadax_juice_item",,
"{{ModId}}_BergamotOrangeMarmalade",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","jelly_item","raffadax_preserves",,
"{{ModId}}_BergamotOrangeZest",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","zest_item","raffadax_milled_item",,
"{{ModId}}_BergamotPortWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_port_wine",,
"{{ModId}}_BergamotWine",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_wine",,
"{{ModId}}_BerserkerMushroom",-81,"Forage","raffadax_object","raffadax_crops_object","forage item, edible_mushroom_item",,,"color_brown"
"{{ModId}}_BerserkerTonic",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","elixir_item","raffadax_mythic_item","raffadax_distillation",
"{{ModId}}_BerserkPowder",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","ground_item","raffadax_milled_item",,
"{{ModId}}_Bifrost",-80,"Flower","raffadax_object","raffadax_fruittrees_object",,"raffadax_mythic_item",,"color_prismatic"
"{{ModId}}_BifrostBrandy",-26,"ArtisanGoods","raffadax_object","raffadax_artisan_object","alcohol_item","raffadax_mythic_item","raffadax_brandy",
